datetime,value,variable,device,device_name
2023-10-30 19:51:00-05:00,123.64,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 19:48:00-05:00,123.5,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 19:45:00-05:00,123.49,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 19:42:00-05:00,123.54,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 19:39:00-05:00,123.5,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 19:36:00-05:00,123.45,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 19:33:00-05:00,123.29,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 19:30:00-05:00,123.57,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 19:27:00-05:00,123.64,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 19:24:00-05:00,123.56,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 19:21:00-05:00,123.57,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 19:18:00-05:00,123.72,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 19:12:00-05:00,123.69,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 19:09:00-05:00,123.6,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 19:06:00-05:00,123.54,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 19:03:00-05:00,123.8,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 19:00:00-05:00,123.83,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 18:57:00-05:00,123.29,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 18:54:00-05:00,123.92,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 18:51:00-05:00,123.59,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 18:48:00-05:00,123.58,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 18:42:00-05:00,123.77,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 18:39:00-05:00,123.77,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 18:36:00-05:00,123.08,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 18:33:00-05:00,123.23,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 18:27:00-05:00,123.26,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 18:24:00-05:00,123.4,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 18:21:00-05:00,123.21,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 18:18:00-05:00,123.16,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 18:15:00-05:00,123.07,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 18:12:00-05:00,123.02,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 18:09:00-05:00,123.31,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 18:06:00-05:00,123.31,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 18:03:00-05:00,123.33,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 18:00:00-05:00,122.93,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 17:57:00-05:00,123.01,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 17:54:00-05:00,122.83,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 17:51:00-05:00,122.89,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 17:48:00-05:00,122.81,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 17:45:00-05:00,122.76,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 17:42:00-05:00,123.46,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 17:39:00-05:00,123.81,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 17:36:00-05:00,124.02,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 17:30:00-05:00,124.17,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 17:27:00-05:00,124.12,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 17:24:00-05:00,124.08,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 17:21:00-05:00,124.0,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 17:18:00-05:00,123.95,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 17:15:00-05:00,123.94,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 17:12:00-05:00,125.1,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 17:09:00-05:00,124.59,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 17:06:00-05:00,124.56,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 17:03:00-05:00,124.51,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 17:00:00-05:00,124.11,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 16:57:00-05:00,124.03,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 16:54:00-05:00,124.26,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 16:51:00-05:00,123.93,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 16:48:00-05:00,123.73,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 16:45:00-05:00,123.64,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 16:42:00-05:00,123.58,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 16:39:00-05:00,124.57,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 16:36:00-05:00,124.48,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 16:33:00-05:00,124.36,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 16:27:00-05:00,124.09,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 16:21:00-05:00,123.63,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 16:18:00-05:00,123.71,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 16:15:00-05:00,123.31,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 16:12:00-05:00,123.29,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 16:09:00-05:00,122.98,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 16:06:00-05:00,123.3,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 16:03:00-05:00,124.27,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 15:57:00-05:00,124.14,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 15:54:00-05:00,123.79,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 15:51:00-05:00,123.69,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 15:48:00-05:00,123.87,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 15:39:00-05:00,123.39,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 15:33:00-05:00,123.2,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 15:30:00-05:00,123.02,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 15:27:00-05:00,122.91,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 15:24:00-05:00,122.79,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 15:21:00-05:00,122.72,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 15:18:00-05:00,122.72,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 15:15:00-05:00,122.62,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 15:12:00-05:00,122.89,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 15:06:00-05:00,122.87,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 15:03:00-05:00,122.79,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 14:57:00-05:00,122.76,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 14:51:00-05:00,123.07,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 14:48:00-05:00,122.79,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 14:42:00-05:00,122.89,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 14:39:00-05:00,122.98,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 14:30:00-05:00,122.76,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 14:27:00-05:00,122.75,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 14:24:00-05:00,122.65,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 14:21:00-05:00,122.8,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 14:18:00-05:00,122.82,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 14:12:00-05:00,122.01,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 14:09:00-05:00,121.95,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 14:06:00-05:00,122.17,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 13:57:00-05:00,123.01,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 13:54:00-05:00,122.81,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 13:48:00-05:00,123.8,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 13:45:00-05:00,123.76,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 13:42:00-05:00,123.78,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 13:39:00-05:00,123.87,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 13:36:00-05:00,123.72,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 13:33:00-05:00,124.24,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 13:30:00-05:00,124.01,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 13:27:00-05:00,124.17,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 13:24:00-05:00,124.33,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 13:21:00-05:00,124.61,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 13:18:00-05:00,123.71,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 13:15:00-05:00,123.98,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 13:12:00-05:00,124.37,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 13:09:00-05:00,124.33,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 13:06:00-05:00,124.54,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 13:03:00-05:00,124.03,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 12:57:00-05:00,122.4,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 12:54:00-05:00,122.44,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 12:51:00-05:00,122.51,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 12:48:00-05:00,122.89,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 12:42:00-05:00,123.25,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 12:39:00-05:00,123.37,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 12:33:00-05:00,123.69,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 12:27:00-05:00,123.75,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 12:24:00-05:00,123.8,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 12:21:00-05:00,124.1,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 12:18:00-05:00,123.76,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 12:12:00-05:00,123.52,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 12:09:00-05:00,123.87,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 12:06:00-05:00,123.89,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 12:03:00-05:00,123.77,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 11:57:00-05:00,123.77,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 11:54:00-05:00,123.5,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 11:51:00-05:00,123.62,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 11:48:00-05:00,123.56,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 11:45:00-05:00,123.38,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 11:42:00-05:00,123.43,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 11:39:00-05:00,123.69,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 11:36:00-05:00,123.8,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 11:33:00-05:00,123.4,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 11:30:00-05:00,123.54,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 11:27:00-05:00,123.52,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 11:24:00-05:00,123.73,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 11:21:00-05:00,123.81,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 11:18:00-05:00,123.67,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 11:15:00-05:00,123.84,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 11:12:00-05:00,123.88,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 11:09:00-05:00,124.06,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 11:06:00-05:00,125.28,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 11:03:00-05:00,123.28,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 10:57:00-05:00,123.56,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 10:54:00-05:00,123.32,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 10:51:00-05:00,122.32,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 10:48:00-05:00,122.69,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 10:42:00-05:00,123.07,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 10:39:00-05:00,122.95,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 10:36:00-05:00,123.49,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 10:33:00-05:00,123.83,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 10:27:00-05:00,122.74,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 10:24:00-05:00,122.8,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 10:21:00-05:00,123.07,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 10:18:00-05:00,123.0,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 10:12:00-05:00,123.1,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 10:09:00-05:00,122.99,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 10:06:00-05:00,123.23,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 10:03:00-05:00,123.32,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 09:57:00-05:00,122.72,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 09:54:00-05:00,123.09,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 09:51:00-05:00,123.11,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 09:48:00-05:00,123.2,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 09:45:00-05:00,123.32,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 09:42:00-05:00,123.22,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 09:39:00-05:00,123.38,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 09:36:00-05:00,123.27,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 09:33:00-05:00,123.54,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 09:27:00-05:00,123.42,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 09:24:00-05:00,123.51,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 09:21:00-05:00,123.65,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 09:18:00-05:00,123.64,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 09:15:00-05:00,123.73,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 09:12:00-05:00,123.81,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 09:09:00-05:00,123.98,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 09:06:00-05:00,124.03,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 09:03:00-05:00,124.31,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 08:57:00-05:00,124.39,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 08:54:00-05:00,123.3,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 08:51:00-05:00,123.35,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 08:48:00-05:00,123.38,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 08:45:00-05:00,123.4,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 08:42:00-05:00,123.69,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 08:39:00-05:00,123.65,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 08:36:00-05:00,123.59,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 08:33:00-05:00,123.99,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 08:30:00-05:00,123.96,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 08:27:00-05:00,124.1,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 08:24:00-05:00,124.35,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 08:21:00-05:00,124.21,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 08:18:00-05:00,124.71,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 08:15:00-05:00,123.55,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 08:12:00-05:00,123.44,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 08:09:00-05:00,123.37,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 08:06:00-05:00,123.62,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 08:03:00-05:00,123.75,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 08:00:00-05:00,123.72,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 07:57:00-05:00,124.01,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 07:54:00-05:00,123.82,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 07:51:00-05:00,124.03,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 07:48:00-05:00,123.91,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 07:45:00-05:00,124.35,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 07:42:00-05:00,124.61,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 07:39:00-05:00,124.89,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 07:36:00-05:00,125.4,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 07:33:00-05:00,125.42,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 07:30:00-05:00,125.53,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 07:27:00-05:00,124.33,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 07:24:00-05:00,124.84,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 07:21:00-05:00,124.75,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 07:18:00-05:00,124.7,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 07:12:00-05:00,124.95,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 07:09:00-05:00,124.8,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 07:06:00-05:00,125.11,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 07:03:00-05:00,125.15,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 07:00:00-05:00,125.24,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 06:57:00-05:00,125.35,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 06:54:00-05:00,125.36,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 06:51:00-05:00,125.39,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 06:48:00-05:00,125.81,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 06:42:00-05:00,125.82,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 06:39:00-05:00,125.99,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 06:36:00-05:00,125.84,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 06:33:00-05:00,125.86,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 06:27:00-05:00,126.07,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 06:24:00-05:00,126.02,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 06:21:00-05:00,126.26,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 06:18:00-05:00,126.28,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 06:15:00-05:00,126.08,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 06:12:00-05:00,126.05,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 06:09:00-05:00,126.28,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 06:06:00-05:00,126.25,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 06:03:00-05:00,126.35,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 05:57:00-05:00,126.35,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 05:54:00-05:00,126.18,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 05:51:00-05:00,126.29,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 05:48:00-05:00,126.11,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 05:42:00-05:00,125.91,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 05:39:00-05:00,127.1,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 05:36:00-05:00,126.34,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 05:33:00-05:00,126.07,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 05:27:00-05:00,126.27,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 05:24:00-05:00,126.16,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 05:21:00-05:00,126.39,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 05:18:00-05:00,126.41,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 05:15:00-05:00,126.09,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 05:12:00-05:00,126.08,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 05:09:00-05:00,126.17,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 05:06:00-05:00,126.15,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 05:03:00-05:00,126.05,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 05:00:00-05:00,125.68,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 04:57:00-05:00,125.81,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 04:54:00-05:00,125.62,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 04:51:00-05:00,125.77,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 04:48:00-05:00,125.54,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 04:42:00-05:00,125.44,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 04:36:00-05:00,125.12,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 04:33:00-05:00,125.21,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 04:27:00-05:00,124.88,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 04:24:00-05:00,125.01,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 04:21:00-05:00,125.17,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 04:18:00-05:00,125.18,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 04:12:00-05:00,125.15,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 04:09:00-05:00,125.17,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 04:06:00-05:00,125.23,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 04:03:00-05:00,125.16,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 03:57:00-05:00,125.12,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 03:54:00-05:00,124.88,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 03:51:00-05:00,125.0,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 03:48:00-05:00,124.79,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 03:42:00-05:00,124.93,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 03:39:00-05:00,124.96,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 03:36:00-05:00,125.06,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 03:33:00-05:00,125.01,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 03:27:00-05:00,124.96,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 03:24:00-05:00,124.78,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 03:21:00-05:00,124.87,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 03:18:00-05:00,124.76,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 03:12:00-05:00,124.54,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 03:09:00-05:00,124.49,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 03:06:00-05:00,124.5,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 03:03:00-05:00,124.59,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 03:00:00-05:00,124.67,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 02:57:00-05:00,124.7,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 02:54:00-05:00,124.33,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 02:51:00-05:00,124.5,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 02:48:00-05:00,124.57,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 02:42:00-05:00,124.47,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 02:39:00-05:00,124.41,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 02:36:00-05:00,124.37,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 02:33:00-05:00,124.47,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 02:27:00-05:00,126.26,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 02:24:00-05:00,126.26,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 02:21:00-05:00,126.22,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 02:18:00-05:00,126.18,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 02:12:00-05:00,126.11,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 02:09:00-05:00,126.03,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 02:06:00-05:00,125.87,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 02:03:00-05:00,125.95,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 02:00:00-05:00,125.85,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 01:57:00-05:00,125.75,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 01:54:00-05:00,125.77,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 01:51:00-05:00,125.67,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 01:48:00-05:00,125.79,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 01:42:00-05:00,125.68,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 01:39:00-05:00,125.64,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 01:36:00-05:00,125.78,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 01:33:00-05:00,125.63,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 01:27:00-05:00,125.55,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 01:24:00-05:00,125.53,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 01:21:00-05:00,125.68,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 01:18:00-05:00,125.47,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 01:12:00-05:00,125.42,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 01:09:00-05:00,125.35,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 01:06:00-05:00,125.83,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 01:03:00-05:00,125.8,front-tension-1,bc38,BC 656 - Mayales
2023-10-30 01:00:00-05:00,125.68,front-tension-1,bc38,BC 656 - Mayales
